epoch,step,obj_loss,tv_loss,n_kept,empty_keep,grad_mean,grad_max,grad_is_none,box_h,box_w,scale,patch_size,coverage_ratio
1,20,0.3057430386543274,7745.181640625,506,0,0.0014835067559033632,0.07251583784818649,0,270.49533299999996,172.7895,0.3684104402489452,99,0.20969750580227375
1,21,0.44890785217285156,7704.59716796875,469,0,0.0009897055570036173,0.03635508194565773,0,160.79232,322.827093,0.3198201515421192,51,0.05010777000170507
1,22,0.9404810070991516,7758.02978515625,501,0,0.0008845280972309411,0.0030187522061169147,0,382.347334,364.585,0.2272728236521382,86,0.05305667619016717
1,23,0.7003964781761169,7724.10400390625,336,0,0.0009862553561106324,0.04127409681677818,0,269.04580799999997,121.8295,0.4376238093088892,117,0.4176312922175643
1,24,0.6129922866821289,7587.29248046875,254,0,0.0010500130010768771,0.051364414393901825,0,155.59773600000003,58.35700000000003,0.49883641407202906,77,0.6529579577145891
1,25,0.9079123735427856,7419.9931640625,397,0,0.0008821036317385733,0.005494141951203346,0,407.359333,370.3505,0.2034443065828459,82,0.044569431915478346
1,26,0.11195418238639832,7208.58984375,247,0,0.0010875477455556393,0.1184108555316925,0,149.41020999999998,88.49984,0.28004755698576284,41,0.12712909393953914
1,27,0.45235756039619446,7019.34033203125,426,0,0.002688952488824725,0.2001837193965912,0,358.712907,76.245,0.3361171118987619,120,0.5265069639557224
1,28,0.5905556678771973,7342.9755859375,129,0,0.0009662698139436543,0.1554504781961441,0,42.05670600000002,29.984499999999997,0.3501758339150895,14,0.15542612000634273
1,29,0.20493373274803162,7838.7587890625,302,0,0.0009457477717660367,0.03620123118162155,0,92.75728300000003,85.01349999999996,0.28953343743458987,26,0.08572564876511243
1,30,0.7608811259269714,8154.525390625,506,0,0.0012654389720410109,0.04841344431042671,0,327.7437,127.99799999999998,0.4287532400225454,140,0.4672168911729185
1,31,0.07736935466527939,8338.2392578125,47,0,0.0008953495998866856,0.027109287679195404,0,44.72000000000003,33.36450000000002,0.20017156883838305,8,0.04289370476171858
1,32,0.7465969920158386,8344.390625,97,0,0.0009509483934380114,0.09005575627088547,0,79.19634,29.813333,0.4636165633469553,36,0.548895106660185
1,33,0.8175572156906128,8196.5361328125,419,0,0.001662059803493321,0.051035743206739426,0,350.714,245.388,0.46340287976121214,162,0.3049464665250978
1,34,0.8918540477752686,8161.94140625,465,0,0.0008790476713329554,0.007885221391916275,0,388.8885,212.794088,0.22076375554051508,85,0.08730782975117916
1,35,0.49747195839881897,8162.3974609375,274,0,0.0017615915276110172,0.12529553472995758,0,242.507541,66.58600000000001,0.3425847134296194,83,0.42662667890422223
1,36,0.8931652307510376,8363.642578125,326,0,0.0008736277231946588,0.006834240630269051,0,224.12,92.52749999999999,0.3269413820602661,73,0.2569770139341386
1,37,0.9325392246246338,8616.568359375,477,0,0.0008612537640146911,0.006626736372709274,0,342.47849999999994,354.882667,0.26034531901690877,89,0.0651721295781124
1,38,0.8859635591506958,8733.4931640625,345,0,0.0008459294913336635,0.005771349184215069,0,217.0545,89.23199999999999,0.3314300251743512,71,0.2602718962328752
1,39,0.35612624883651733,8699.603515625,296,0,0.0009987627854570746,0.04517635703086853,0,274.541219,416.0,0.3014256686442366,82,0.05887444368949763
1,40,0.1504647582769394,8609.544921875,273,0,0.0008490981417708099,0.017602067440748215,0,203.74714300000002,145.925,0.22129792580270977,45,0.06810888928772209
1,41,0.13323765993118286,8465.875,72,0,0.0008502317359670997,0.011209034360945225,0,66.98755599999998,27.001000000000033,0.45789062007612397,30,0.4975864295027439
1,42,0.8186371922492981,8250.970703125,401,0,0.0008681550971232355,0.014527731575071812,0,264.298666,332.94144,0.26427104221113157,69,0.05410474528454736
1,43,0.921625018119812,7987.94140625,448,0,0.0008204554324038327,0.0036133911926299334,0,241.5725,288.097333,0.34180130789353824,82,0.09661420243869498
1,44,0.8577726483345032,7679.7841796875,282,0,0.0008159175049513578,0.004513010382652283,0,170.59906099999998,87.0025,0.229079244268647,39,0.1024756886381931
1,45,0.5472471714019775,7347.3203125,412,0,0.0020905511919409037,0.07329225540161133,0,407.587556,206.6545,0.4187227548379552,170,0.34310896037823607
1,46,0.0011639577569440007,7350.869140625,5,0,0.000835664221085608,0.0036623282358050346,0,14.92053399999999,5.100160000000001,0.32078638463068065,8,0.8410306176348091
1,47,0.3934597969055176,7473.39453125,200,0,0.001098418957553804,0.14732113480567932,0,114.215587,47.04699999999997,0.25706267253224346,29,0.15650877213454772
1,48,0.694806694984436,7545.5908203125,341,0,0.0009026430197991431,0.030948512256145477,0,145.260221,129.57100000000005,0.27494193436463016,39,0.0808117855944541
1,49,0.7349061965942383,7544.86376953125,106,0,0.0008366337860934436,0.015628455206751823,0,81.85555,36.230999999999995,0.36509759373495443,29,0.2835747408313743
1,50,0.8375540375709534,7466.7578125,400,0,0.0009153124992735684,0.023985370993614197,0,162.661438,246.79268,0.4906988771854254,79,0.15546667169978556
1,51,0.9209862351417542,7373.44677734375,415,0,0.0008095369557850063,0.004135829396545887,0,289.80249999999995,288.586541,0.34569233763521556,100,0.11956988171755598
1,52,0.8671699166297913,7266.49609375,461,0,0.0008553176303394139,0.00958667416125536,0,382.342827,183.68896,0.31369193569307485,119,0.2016312862240181
1,53,0.83040851354599,7126.228515625,369,0,0.0009081356110982597,0.01996604911983013,0,277.4525,110.55929800000004,0.336502510201743,93,0.28195641645593045
1,54,0.7542076110839844,6985.06787109375,376,0,0.0008528116741217673,0.025211790576577187,0,106.55450000000002,211.818216,0.3667304970216855,39,0.06738979148236252
1,55,0.6287775635719299,6825.03515625,342,0,0.0020568124018609524,0.09906988590955734,0,245.62849999999997,94.407767,0.49061280949074765,120,0.6209777086224625
1,56,0.010314076207578182,7032.15087890625,17,0,0.00083939015166834,0.016939973458647728,0,19.321731,12.064000000000021,0.21714958187224492,8,0.27456338087919757
1,57,0.714062511920929,7354.6533203125,306,0,0.0008583059534430504,0.012973523698747158,0,66.69311999999996,243.72852799999998,0.247229818381845,16,0.015748984839268017
1,58,0.050205860286951065,7485.568359375,347,0,0.0009191390709020197,0.01448268536478281,0,251.04213299999998,73.96480000000003,0.3785105319350083,95,0.48604391126775154
1,59,0.5431355237960815,7433.51806640625,420,0,0.0021860257256776094,0.12601658701896667,0,351.29535999999996,154.611796,0.46708619423883124,164,0.49519090265931875
1,60,0.570393979549408,7621.37060546875,484,0,0.0010565193369984627,0.030242113396525383,0,407.624533,136.80576000000002,0.3257674746007617,132,0.31245189650432825
1,61,0.922245442867279,7934.0751953125,457,0,0.0008722070488147438,0.004474820103496313,0,411.432667,321.074,0.2612777598270609,107,0.08666897210539956
1,62,0.7379115223884583,8095.5244140625,451,0,0.001000340678729117,0.028588756918907166,0,259.535467,198.1616,0.4015070668879914,104,0.21030541897163127
1,63,0.907985270023346,8102.470703125,314,0,0.0008375847828574479,0.0028494391590356827,0,184.267541,79.39750000000001,0.2217629343479472,40,0.10936146373587775
1,64,0.9136112928390503,7994.5947265625,400,0,0.0008217640570364892,0.0035112332552671432,0,326.45599999999996,135.0115,0.2219782163298899,72,0.11761685852768937
1,65,0.09383054077625275,7803.068359375,93,0,0.0008483697311021388,0.06527828425168991,0,71.71092099999998,27.494999999999948,0.4642592521059319,33,0.5523175655396902
1,66,0.031153975054621696,7590.4921875,146,0,0.0008311313576996326,0.01262280996888876,0,68.06196899999998,27.260999999999996,0.4501234863919421,30,0.48506084366035424
1,67,0.5612138509750366,7387.55615234375,539,0,0.0013859651517122984,0.05171651020646095,0,346.977359,121.73849999999999,0.3961928953132198,137,0.44433656253710985
1,68,0.47692134976387024,7397.3271484375,455,0,0.0017090416513383389,0.0840093120932579,0,288.634667,138.879,0.3990166144898232,115,0.32992149257922115
1,69,0.8722096681594849,7795.67578125,327,0,0.0008953707292675972,0.01836240105330944,0,229.9505,229.8725,0.2321107933128253,53,0.053141078221318715
1,70,0.4501974284648895,8210.640625,515,0,0.003517193254083395,0.18363095819950104,0,358.592,149.64352,0.4152836561416394,148,0.40819240423052094
1,71,0.2769303321838379,9076.66796875,123,0,0.001051459927111864,0.06285984814167023,0,134.503419,28.775499999999997,0.346559555644813,46,0.5467130753695711
1,72,0.8279330134391785,10098.228515625,364,0,0.0010325727052986622,0.02233690768480301,0,316.90999999999997,195.66299999999998,0.3270727317691179,103,0.17109203736524373
1,73,0.4117945730686188,10828.234375,362,0,0.0009513434488326311,0.019078314304351807,0,227.852445,90.87,0.39113401319041385,89,0.38256549078265284
1,74,0.2748223841190338,11198.015625,70,0,0.0008873725309967995,0.04597602039575577,0,42.826415,16.497000000000014,0.3283060756942038,14,0.27742102744674774
1,75,0.8209396600723267,11261.95703125,162,0,0.0008541367133148015,0.0054820142686367035,0,143.034667,34.35900000000001,0.47117857146796793,67,0.9134142459329297
1,76,0.9156532287597656,11114.5498046875,462,0,0.0008263430208899081,0.003376402659341693,0,389.883,396.72533400000003,0.2444281356702448,95,0.05834759731284327
1,77,0.13252800703048706,10841.98828125,56,0,0.0008260366157628596,0.03106471337378025,0,34.341894999999965,14.626560000000012,0.4388366914664125,15,0.44793610061408745
1,78,0.9415321350097656,10524.349609375,382,0,0.0007835593423806131,0.0027781424578279257,0,326.664,180.08249999999998,0.2748589217668773,89,0.13465026933662788
1,79,0.9488120079040527,10184.15234375,442,0,0.0007769725052639842,0.003062100615352392,0,406.696019,202.4165,0.32191321694963504,130,0.20529145471220658
1,80,0.5321077704429626,9840.86328125,339,0,0.0011957116657868028,0.061282817274332047,0,219.63933400000002,78.1755,0.45938170886598917,100,0.5823971140254415
1,81,0.7598158121109009,9753.693359375,158,0,0.0007945959805510938,0.01341764722019434,0,131.98848,55.821653,0.20743590856945662,27,0.09894385066429384
1,82,0.09209509938955307,9761.9013671875,160,0,0.000844111607875675,0.03668256103992462,0,87.96387099999998,19.376500000000007,0.44067054168114167,38,0.8472030831288065
1,83,0.81632000207901,9682.8505859375,385,0,0.0008793449378572404,0.026724882423877716,0,167.895,366.877334,0.43621235274064135,73,0.08651413620039733
1,84,0.8690059185028076,9506.0693359375,191,0,0.0008028036681935191,0.011741775088012218,0,133.105505,48.7045,0.26673011526369933,35,0.18896047935482502
1,85,0.3923526108264923,9240.576171875,391,0,0.0011062892153859138,0.046786896884441376,0,268.300377,169.507,0.4386036497458585,117,0.30099744071377643
1,86,0.9190568923950195,8997.158203125,438,0,0.0008075677324086428,0.003960293717682362,0,264.5552,157.80544,0.29847858535931193,78,0.14573066027553253
1,87,0.6063595414161682,8749.38671875,536,0,0.0010437237797304988,0.023468615487217903,0,415.436667,415.298,0.3924445215822883,163,0.15399639130915863
1,88,0.5245922207832336,8485.560546875,71,0,0.0008962382562458515,0.1191365197300911,0,45.077499999999986,27.630740000000003,0.48177114209741473,21,0.35406765217044206
1,89,0.7809813618659973,8216.1884765625,488,0,0.001108055585063994,0.02375517226755619,0,348.689026,172.185,0.48876029472846666,170,0.48135362682485433
1,90,0.6553003787994385,7980.390625,314,0,0.0012440088903531432,0.06161760166287422,0,295.256,184.6325,0.4185635181958113,123,0.2775257856647772
1,91,0.5062605142593384,7900.05517578125,430,0,0.0015453684609383345,0.05938627943396568,0,359.09466599999996,112.723,0.31555863000341816,113,0.31545353192821884
1,92,0.88873291015625,8166.46875,329,0,0.0008594559621997178,0.004700294695794582,0,237.449333,100.26249999999999,0.20050738346558886,47,0.09278680755608125
1,93,0.24992212653160095,8433.205078125,363,0,0.0011738246539607644,0.04428445175290108,0,257.082155,101.66650000000001,0.422585023351843,108,0.4462700140787324
1,94,0.6992514133453369,8574.3427734375,141,0,0.0008933721110224724,0.024573806673288345,0,92.11428599999996,35.55500000000001,0.39927130547338174,36,0.3957102760384972
1,95,0.11223895102739334,8550.6201171875,375,0,0.0010773715330287814,0.07645723223686218,0,221.99451500000004,120.82849999999999,0.4159262789041851,92,0.315546978895698
1,96,0.15432387590408325,8437.607421875,520,0,0.0010493722511455417,0.05318833515048027,0,370.9225,342.819154,0.3207201161173174,118,0.10950041308309402
1,97,0.6903761625289917,8304.396484375,420,0,0.0010650361655279994,0.018956540152430534,0,302.882667,301.483,0.4821091012190549,146,0.2334363384989643
1,98,0.8633923530578613,8153.224609375,381,0,0.0008797594928182662,0.007424334995448589,0,304.503334,75.894,0.2902849623696696,88,0.3350933808735882
1,99,0.700350284576416,7935.6669921875,159,0,0.0009568319655954838,0.045579101890325546,0,142.627334,40.521,0.3289664449969504,46,0.36612783232645524
1,100,0.8084339499473572,7684.498046875,529,0,0.0008641419117338955,0.006178925279527903,0,251.641,113.18543700000001,0.33264793979144225,83,0.2418712396186986
1,101,0.41956600546836853,7408.97265625,203,0,0.0010432139970362186,0.08248541504144669,0,202.14663499999997,48.041499999999985,0.4388074280380341,88,0.7974110858457415
1,102,0.8356466293334961,7187.5322265625,293,0,0.0008665823843330145,0.014924431219696999,0,147.64749999999998,107.55192600000001,0.38988225672973875,57,0.20459990210251802
1,103,0.671548068523407,7001.2275390625,374,0,0.0011013151379302144,0.10640903562307358,0,249.352279,75.15299999999996,0.40183870116715015,100,0.5336301220799458
1,104,0.8899469375610352,6927.91650390625,362,0,0.0008585918112657964,0.0055899787694215775,0,251.475888,125.03399999999996,0.27345276322350504,68,0.14705958971331648
1,105,0.06092707812786102,6866.73828125,38,0,0.0008712863782420754,0.022457847371697426,0,32.527568,9.841000000000037,0.32433230329931584,10,0.31239866891509566
1,106,0.419238805770874,6722.7919921875,242,0,0.0010632496559992433,0.18159635365009308,0,99.72300000000001,115.84733399999999,0.34831315070313107,34,0.10006367643386539
1,107,0.8868645429611206,6594.150390625,163,0,0.000858805316966027,0.006291425786912441,0,115.830998,78.77376000000001,0.4252893429855419,49,0.2631393431503371
1,108,0.021149098873138428,6454.486328125,196,0,0.0008635855047032237,0.012982661835849285,0,91.61244500000001,45.22699999999999,0.2527660045119595,23,0.12767427988673213
1,109,0.40789794921875,6285.0556640625,347,0,0.0008655553101561964,0.007563063874840736,0,109.75466700000001,158.14499999999998,0.2747594838979915,30,0.05185182509844179
1,110,0.005848887376487255,6093.1083984375,38,0,0.0008496837690472603,0.00468796119093895,0,34.71866700000004,13.156000000000006,0.40027331977590597,13,0.36999835858823504
1,111,0.000172265266883187,5886.00048828125,47,0,0.0008504937868565321,0.0020316396839916706,0,49.597747,18.986500000000007,0.4674277777431311,23,0.561757409618826
1,112,0.3649819791316986,5664.6162109375,45,0,0.0009862335864454508,0.11643436551094055,0,51.00482699999995,9.9255,0.4491707509164245,22,0.9560523846950436
1,113,0.3115231990814209,5520.76806640625,191,0,0.0012967672664672136,0.09689431637525558,0,155.96117300000003,41.624960000000016,0.342402331046916,53,0.4326945420738718
1,114,0.8010472059249878,5646.6220703125,439,0,0.0017599017592146993,0.08454110473394394,0,351.494478,98.74176,0.42974410528914964,151,0.6569533385956811
1,115,0.8940786719322205,6183.2158203125,404,0,0.0008991447975859046,0.004348864313215017,0,365.3325,179.92338799999996,0.22324500615942075,81,0.09981460870819044
1,116,0.34815725684165955,6711.9375,513,0,0.0018413679208606482,0.10084017366170883,0,325.52,158.0995,0.36204566675553695,117,0.26598892251368333
1,117,0.8959010243415833,7402.34912109375,516,0,0.0010404323693364859,0.019197754561901093,0,311.298,338.70700700000003,0.41192574250836567,128,0.15538869795106108
1,118,0.8551549315452576,8037.08447265625,397,0,0.0009258309728465974,0.011351103894412518,0,234.693333,69.71249999999998,0.3247322702309468,76,0.3530333829982286
1,119,0.500485897064209,8355.380859375,324,0,0.003367145312950015,0.1687297821044922,0,407.58466699999997,141.8625,0.37522382426126755,152,0.3995781474303969
1,120,0.9402608871459961,9204.5224609375,356,0,0.0009157739696092904,0.0024673650041222572,0,241.5725,239.058735,0.31411430867831347,75,0.09740256997675338
1,121,0.72884601354599,10189.13671875,362,0,0.0011704238131642342,0.06274092942476273,0,239.32178,94.80250000000001,0.45603438517073136,109,0.523661905195315
1,122,0.6134920716285706,10865.072265625,157,0,0.0010738124838098884,0.081676185131073,0,146.11634600000002,51.87649999999999,0.3638396929201517,53,0.3705802489060453
1,123,0.35593554377555847,11237.3515625,357,0,0.001407203497365117,0.08362386375665665,0,230.89953,54.76250000000002,0.330750792813991,76,0.45679450346273426
1,124,0.9031373858451843,11540.40234375,395,0,0.0008687315857969224,0.0036450540646910667,0,308.55933300000004,77.50600000000003,0.32129500074129114,99,0.409823047179462
1,125,0.9156717658042908,11733.337890625,360,0,0.0008581471047364175,0.00447259284555912,0,268.29517899999996,117.51167999999998,0.3866770882922194,103,0.3364964953300318
1,126,0.9150585532188416,11743.44921875,453,0,0.0008299974724650383,0.002948146779090166,0,303.816394,125.3655,0.20813061390209375,63,0.10420579158416401
1,127,0.7330812215805054,11593.009765625,448,0,0.0008556082029826939,0.01810320094227791,0,251.47725599999998,168.32192,0.21508539004658828,54,0.06888872238661099
1,128,0.042929429560899734,11335.337890625,339,0,0.0009521608590148389,0.03011813759803772,0,213.14149999999998,88.80949999999999,0.4283689123682081,91,0.43747711740782996
1,129,0.7992188930511475,11045.435546875,163,0,0.000812804268207401,0.01621849089860916,0,99.92874599999995,31.83231999999998,0.2756814595347142,27,0.22917582257494165
1,130,0.6715027689933777,10728.71875,389,0,0.00166214257478714,0.09162508696317673,0,292.984242,93.15800000000002,0.4999723485527628,146,0.7809824825335944
1,131,0.9027484059333801,10588.7216796875,475,0,0.0008683818741701543,0.007546206004917622,0,396.4155,342.00399999999996,0.3955263965731668,156,0.17950121145741574
1,132,0.6121352314949036,10517.1240234375,89,0,0.0008438957156613469,0.05146026983857155,0,60.846933999999976,30.73408,0.2061140051960997,12,0.07700227831938761
1,133,0.060515329241752625,10346.40625,212,0,0.0008299666806124151,0.006882731802761555,0,70.71999999999997,74.7825,0.36919087457900573,26,0.12782166321548183
1,134,0.4091959595680237,10055.3212890625,336,0,0.001078607514500618,0.0609569326043129,0,260.813489,48.6525,0.2503367430103407,65,0.3329595708195501
1,135,0.6319626569747925,9805.0927734375,612,0,0.001436751801520586,0.12263712286949158,0,210.77009400000003,107.56849999999997,0.44579035229332553,93,0.38148001873330434
1,136,0.6195868253707886,9832.5400390625,68,0,0.0009079250739887357,0.13014554977416992,0,55.814145999999994,17.9465,0.29358717331840856,16,0.25557355732557635
1,137,0.0666649267077446,9945.50390625,229,0,0.000895145523827523,0.02267850562930107,0,133.685059,63.6155,0.4145044115148405,55,0.35569647555369627
1,138,0.7439503073692322,9955.38671875,177,0,0.0009282244136556983,0.060808051377534866,0,154.856,61.47555599999998,0.23057039163379298,35,0.12867838048985283
1,139,0.9156481623649597,9870.27734375,278,0,0.0008282336639240384,0.004498329479247332,0,173.06466700000001,147.238,0.23631651952019456,40,0.06279017044934701
1,140,0.8041037917137146,9676.0556640625,436,0,0.0009454511455260217,0.015791088342666626,0,365.872576,326.6055,0.32851340397042333,120,0.12050613014430861
1,141,0.22588971257209778,9394.0419921875,131,0,0.0009499079897068441,0.15910160541534424,0,43.54847799999996,25.154999999999973,0.4548726880998732,19,0.32954133674543723
1,142,0.9236600995063782,9112.58203125,456,0,0.0008286997326649725,0.004005106631666422,0,244.92649999999998,174.15361499999997,0.3906755318304338,95,0.2115821083047098
1,143,0.0801633968949318,8813.1533203125,37,0,0.0008954040240496397,0.1564064919948578,0,54.64333300000001,10.445499999999981,0.42013859120401753,22,0.8479669910381431
1,144,0.7832295894622803,8504.79296875,226,0,0.0008466816507279873,0.023523220792412758,0,75.46239999999997,54.63466700000001,0.3614518719344767,27,0.17681887154594503
1,145,0.7494099140167236,8212.8759765625,540,0,0.0009461200679652393,0.023811303079128265,0,323.20374699999996,96.4535,0.2805186614147676,90,0.2598308059122433
1,146,0.7996089458465576,7957.6513671875,423,0,0.0009499018779024482,0.019113972783088684,0,308.648618,340.81449999999995,0.46448935520083157,143,0.19439705198735086
1,147,0.5601860284805298,7739.5927734375,462,0,0.0010229262989014387,0.05476989597082138,0,179.75099999999998,216.007349,0.3136967912384792,56,0.08076742031820557
1,148,0.38481786847114563,7606.9375,389,0,0.0011494614882394671,0.067804716527462,0,212.861452,74.19100000000003,0.2636359550539217,56,0.19857648037073508
1,149,0.5724549889564514,7578.5380859375,213,0,0.0009755762293934822,0.09562920778989792,0,70.10478900000001,42.152499999999975,0.4103551250996605,28,0.2653047582303624
1,150,0.8911024928092957,7628.708984375,377,0,0.0008440105593763292,0.004335776902735233,0,407.55,292.38337,0.2256838885874064,91,0.06949430559729744
1,151,0.18427176773548126,7636.12890625,22,0,0.0009108080994337797,0.09478050470352173,0,24.790021000000024,9.730500000000006,0.40718280183395694,10,0.41456052759212264
1,152,0.6142420768737793,7584.7177734375,489,0,0.0009397543035447598,0.03277602791786194,0,275.176659,71.838,0.2279160051664015,62,0.19445430064489264
1,153,0.06607712060213089,7519.03125,16,0,0.0008439213852398098,0.062129195779561996,0,16.854332,13.1755,0.37446667559971014,8,0.2882048759993229
1,154,0.026737429201602936,7406.8828125,106,0,0.0008312042918987572,0.004598108120262623,0,72.03299999999996,36.87937500000001,0.4237806310140829,30,0.33878755965898066
1,155,0.8066132068634033,7223.2744140625,117,0,0.0008329403353855014,0.015304806642234325,0,50.197333000000015,26.669500000000028,0.27542110286028243,13,0.12623831453678672
1,156,0.7381202578544617,6984.466796875,333,0,0.0014761403435841203,0.06376539915800095,0,292.08400000000006,59.000500000000045,0.360759189615125,105,0.6397571356062414
1,157,0.7371413111686707,7068.54052734375,93,0,0.0008682148763909936,0.01733306609094143,0,55.960667,22.691500000000005,0.34525957616381264,19,0.2842896927991733
1,158,0.6601489782333374,7226.4560546875,82,0,0.0008890086319297552,0.05276963859796524,0,48.00466700000001,22.854000000000013,0.2848996109824865,13,0.15404266381917206
1,159,0.7223164439201355,7224.359375,85,0,0.0008801724179647863,0.026424892246723175,0,86.03192500000003,24.53100000000002,0.253832463105621,21,0.20896025831539744
1,160,0.10404223203659058,7071.3974609375,401,0,0.0013277438702061772,0.08658946305513382,0,275.77586599999995,73.46300000000002,0.49228847933082137,135,0.8995858598141468
1,161,0.5923610925674438,7008.3642578125,247,0,0.0010914530139416456,0.055763810873031616,0,171.899085,97.60366000000002,0.4605383591788832,79,0.37197565243504016
1,162,0.2794429063796997,7063.150390625,25,0,0.0011140620335936546,0.2725697457790375,0,53.42725999999999,14.911000000000008,0.3408190834791531,18,0.4067010914415487
1,163,0.0011711043771356344,7116.2900390625,52,0,0.0008772696019150317,0.0021182913333177567,0,74.103467,12.080640000000017,0.482319079030431,35,1.3683828380318264
1,164,0.6650997400283813,7057.412109375,425,0,0.0009024206665344536,0.014828916639089584,0,386.081124,110.39599999999999,0.22222465107669195,85,0.16951414547598764
1,165,0.72907954454422,6913.38134765625,244,0,0.0010121536906808615,0.05990935117006302,0,162.3115,70.373334,0.36885187912536926,59,0.3047520287222945
1,166,0.6565272808074951,6810.24462890625,457,0,0.0012786415172740817,0.05186443030834198,0,287.9305,270.478,0.42933303359785824,123,0.19426322980784252
1,167,0.8215759992599487,6902.75634765625,341,0,0.0008827350684441626,0.007589161396026611,0,221.55605299999996,93.25055999999998,0.35677176053906534,79,0.30207801191912204
1,168,0.3961310088634491,6992.98828125,116,0,0.0009569934918545187,0.07229213416576385,0,54.43320799999998,36.750999999999976,0.49700937814003937,27,0.3644134832815883
1,169,0.48732465505599976,6967.3818359375,495,0,0.0009580024052411318,0.017466912046074867,0,315.039573,112.18688,0.4220267916453635,132,0.4929929197824379
1,170,0.2552637755870819,6849.62646484375,438,0,0.0018409981857985258,0.12033310532569885,0,331.867925,97.85749999999999,0.39812844115761103,132,0.5365231503388839
1,171,0.8274536728858948,7136.6279296875,176,0,0.0008920329273678362,0.008244100958108902,0,108.64749999999998,54.79933299999999,0.20080271678086573,21,0.07407021060227734
1,172,0.8252000212669373,7526.8271484375,501,0,0.0009347849409095943,0.014960811473429203,0,411.328125,278.95400000000006,0.26944287036680775,110,0.10545431893276577
1,173,0.3574243485927582,7690.7060546875,568,0,0.0017112328205257654,0.09546470642089844,0,409.545626,193.55700000000002,0.40621547602137287,166,0.34762019742562433
1,174,0.6753125786781311,7896.189453125,457,0,0.001241911668330431,0.04005416855216026,0,367.38548,242.00150000000002,0.3983549128560103,146,0.2397538919194022
1,175,0.5234886407852173,8145.76220703125,31,0,0.0008951184572651982,0.012803294695913792,0,27.681332999999995,8.911500000000046,0.3942904170207442,10,0.4053798790241885
1,176,0.005197064019739628,8245.533203125,21,0,0.0008755686576478183,0.0063996813260018826,0,19.969952999999975,10.003500000000003,0.24977683676621742,8,0.32036934607335843
